"Plot Title: H01"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20157552, SEN S/N: 20150390, LBL: 01OT)","RH, % (LGR S/N: 20157552, SEN S/N: 20150390, LBL: 01RH)","Temp, °F (LGR S/N: 20157552, SEN S/N: 21077386, LBL: 01T20)","Temp, °F (LGR S/N: 20157552, SEN S/N: 21077387, LBL: 01T40)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091549, LBL: 01SM20)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091554, LBL: 01SM40)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091559, LBL: 01SM80)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091565, LBL: 01SM60)","Solar Radiation, W/m² (LGR S/N: 20157552, SEN S/N: 21091712, LBL: 01PYRO)","Temp, °F (LGR S/N: 20157552, SEN S/N: 21094100, LBL: 01T60)","Temp, °F (LGR S/N: 20157552, SEN S/N: 21094101, LBL: 01T80)","Batt, V (LGR S/N: 20157552)"
7288,01/13/22 04:10:27 AM,24.499,95.600,33.188,34.615,0.1803,0.0908,0.2195,0.1405,0.6,36.266,36.986,4.267
7289,01/13/22 04:20:27 AM,24.553,95.500,33.188,34.615,0.1803,0.0908,0.2195,0.1405,0.6,36.266,36.986,4.267
7290,01/13/22 04:30:27 AM,24.337,95.500,33.188,34.615,0.1797,0.0908,0.2195,0.1405,0.6,36.266,36.986,4.267
7291,01/13/22 04:40:27 AM,23.682,95.400,33.138,34.615,0.1797,0.0908,0.2195,0.1400,0.6,36.266,36.986,4.267
7292,01/13/22 04:50:27 AM,23.077,95.400,33.188,34.615,0.1803,0.0908,0.2198,0.1405,0.6,36.266,36.986,4.267
7293,01/13/22 05:00:27 AM,23.628,95.800,33.138,34.615,0.1803,0.0896,0.2195,0.1400,0.6,36.266,36.986,4.267
7294,01/13/22 05:10:27 AM,23.846,96.100,33.138,34.615,0.1803,0.0896,0.2195,0.1405,0.6,36.266,36.986,4.267
7295,01/13/22 05:20:27 AM,24.283,96.200,33.138,34.615,0.1797,0.0896,0.2195,0.1400,0.6,36.266,36.986,4.285
7296,01/13/22 05:30:27 AM,24.663,96.300,33.188,34.615,0.1803,0.0896,0.2195,0.1405,0.6,36.217,36.986,4.267
7297,01/13/22 05:40:27 AM,25.201,96.300,33.188,34.615,0.1797,0.0896,0.2198,0.1400,0.6,36.266,36.986,4.267
7298,01/13/22 05:50:27 AM,26.058,96.200,33.188,34.615,0.1803,0.0896,0.2195,0.1405,0.6,36.266,36.986,4.267
7299,01/13/22 06:00:27 AM,26.271,95.200,33.188,34.615,0.1803,0.0896,0.2195,0.1400,0.6,36.266,36.986,4.267
7300,01/13/22 06:10:27 AM,26.164,94.600,33.188,34.615,0.1803,0.0896,0.2198,0.1405,0.6,36.266,36.986,4.267
7301,01/13/22 06:20:27 AM,26.164,94.300,33.188,34.615,0.1803,0.0896,0.2195,0.1400,0.6,36.266,36.986,4.267
7302,01/13/22 06:30:27 AM,26.164,94.000,33.188,34.615,0.1803,0.0902,0.2198,0.1405,0.6,36.266,36.986,4.267
7303,01/13/22 06:40:27 AM,25.952,93.700,33.188,34.615,0.1803,0.0896,0.2198,0.1400,0.6,36.266,36.986,4.267
7304,01/13/22 06:50:27 AM,25.846,93.800,33.188,34.615,0.1803,0.0902,0.2198,0.1405,0.6,36.266,36.986,4.267
7305,01/13/22 07:00:27 AM,25.686,93.800,33.188,34.615,0.1803,0.0902,0.2195,0.1400,0.6,36.266,36.986,4.267
7306,01/13/22 07:10:27 AM,25.578,93.900,33.188,34.615,0.1803,0.0896,0.2195,0.1405,0.6,36.266,36.986,4.267
7307,01/13/22 07:20:27 AM,25.524,93.700,33.188,34.615,0.1803,0.0896,0.2198,0.1400,0.6,36.266,36.986,4.267
7308,01/13/22 07:30:27 AM,25.417,93.600,33.188,34.615,0.1803,0.0896,0.2195,0.1405,0.6,36.266,36.986,4.267
7309,01/13/22 07:40:27 AM,25.309,93.600,33.188,34.615,0.1803,0.0896,0.2195,0.1400,0.6,36.266,36.986,4.267
7310,01/13/22 07:50:27 AM,25.255,93.500,33.188,34.615,0.1803,0.0896,0.2195,0.1405,0.6,36.266,36.986,4.267
7311,01/13/22 08:00:27 AM,25.201,93.300,33.188,34.615,0.1803,0.0896,0.2195,0.1400,0.6,36.266,36.986,4.267
7312,01/13/22 08:10:27 AM,25.095,93.300,33.188,34.615,0.1803,0.0896,0.2195,0.1405,0.6,36.266,36.986,4.267
7313,01/13/22 08:20:27 AM,25.041,93.300,33.188,34.615,0.1803,0.0896,0.2195,0.1400,0.6,36.266,36.986,4.267
7314,01/13/22 08:30:27 AM,24.933,93.200,33.188,34.615,0.1803,0.0902,0.2198,0.1405,0.6,36.266,36.986,4.267
7315,01/13/22 08:40:27 AM,24.771,93.100,33.188,34.615,0.1803,0.0902,0.2195,0.1400,0.6,36.266,36.986,4.267
7316,01/13/22 08:50:27 AM,24.609,92.700,33.188,34.615,0.1803,0.0902,0.2198,0.1405,0.6,36.266,36.986,4.267
7317,01/13/22 09:00:27 AM,24.499,92.500,33.188,34.615,0.1803,0.0902,0.2198,0.1400,0.6,36.266,36.986,4.267
7318,01/13/22 09:10:27 AM,24.228,91.900,33.188,34.615,0.1803,0.0896,0.2198,0.1405,0.6,36.266,36.986,4.267
7319,01/13/22 09:20:27 AM,24.066,91.500,33.188,34.615,0.1803,0.0896,0.2198,0.1400,0.6,36.266,36.986,4.267
7320,01/13/22 09:30:27 AM,24.010,91.200,33.188,34.615,0.1803,0.0902,0.2195,0.1405,1.9,36.217,36.986,4.267
7321,01/13/22 09:40:27 AM,23.792,90.700,33.188,34.615,0.1803,0.0896,0.2195,0.1400,5.6,36.217,36.986,4.267
7322,01/13/22 09:50:27 AM,23.409,90.000,33.188,34.615,0.1803,0.0902,0.2198,0.1405,6.9,36.217,36.986,4.267
7323,01/13/22 10:00:27 AM,23.023,89.200,33.188,34.615,0.1803,0.0896,0.2195,0.1400,10.6,36.217,36.986,4.267
7324,01/13/22 10:10:27 AM,22.858,88.900,33.188,34.615,0.1803,0.0896,0.2198,0.1405,13.1,36.217,36.986,4.267
7325,01/13/22 10:20:27 AM,22.802,88.800,33.188,34.615,0.1803,0.0896,0.2195,0.1400,14.4,36.266,36.986,4.267
7326,01/13/22 10:30:27 AM,22.525,88.400,33.188,34.615,0.1803,0.0896,0.2195,0.1405,14.4,36.217,36.986,4.267
7327,01/13/22 10:40:27 AM,22.136,88.100,33.188,34.615,0.1803,0.0896,0.2195,0.1400,16.9,36.217,36.986,4.267
7328,01/13/22 10:50:27 AM,22.080,87.900,33.188,34.615,0.1803,0.0896,0.2195,0.1405,16.9,36.217,36.986,4.267
7329,01/13/22 11:00:27 AM,21.744,87.600,33.188,34.615,0.1807,0.0896,0.2190,0.1400,19.4,36.217,36.986,4.267
7330,01/13/22 11:10:27 AM,21.351,87.500,33.188,34.615,0.1803,0.0902,0.2195,0.1405,20.6,36.217,36.986,4.267
7331,01/13/22 11:20:27 AM,21.124,87.600,33.188,34.615,0.1803,0.0896,0.2195,0.1400,20.6,36.217,36.986,4.267
7332,01/13/22 11:30:27 AM,21.124,87.500,33.188,34.615,0.1803,0.0896,0.2198,0.1405,21.9,36.217,36.986,4.267
7333,01/13/22 11:40:27 AM,21.182,87.500,33.188,34.615,0.1803,0.0896,0.2195,0.1400,23.1,36.217,36.986,4.267
7334,01/13/22 11:50:27 AM,20.955,87.400,33.188,34.615,0.1803,0.0896,0.2195,0.1405,25.6,36.217,36.986,4.267
7335,01/13/22 12:00:27 PM,21.124,87.700,33.188,34.615,0.1807,0.0896,0.2195,0.1400,30.6,36.217,36.986,4.267
7336,01/13/22 12:10:27 PM,20.842,87.600,33.188,34.615,0.1807,0.0896,0.2195,0.1405,29.4,36.217,36.939,4.267
7337,01/13/22 12:20:27 PM,20.784,87.800,33.188,34.615,0.1803,0.0902,0.2195,0.1400,26.9,36.217,36.986,4.267
7338,01/13/22 12:30:27 PM,20.557,87.600,33.188,34.615,0.1803,0.0896,0.2195,0.1405,30.6,36.217,36.939,4.267
7339,01/13/22 12:40:27 PM,20.502,87.400,33.188,34.615,0.1807,0.0896,0.2195,0.1400,28.1,36.217,36.986,4.267
7340,01/13/22 12:50:27 PM,20.784,87.400,33.138,34.615,0.1803,0.0896,0.2198,0.1405,31.9,36.217,36.986,4.267
7341,01/13/22 01:00:27 PM,20.502,86.800,33.188,34.615,0.1803,0.0896,0.2195,0.1400,31.9,36.217,36.986,4.267
7342,01/13/22 01:10:27 PM,20.386,86.800,33.188,34.615,0.1803,0.0896,0.2195,0.1405,31.9,36.217,36.939,4.267
7343,01/13/22 01:20:27 PM,20.331,87.100,33.188,34.615,0.1807,0.0896,0.2195,0.1400,30.6,36.217,36.939,4.267
7344,01/13/22 01:30:27 PM,19.929,86.800,33.188,34.615,0.1807,0.0896,0.2198,0.1400,29.4,36.217,36.986,4.267
7345,01/13/22 01:40:27 PM,19.872,87.100,33.188,34.615,0.1803,0.0896,0.2198,0.1400,33.1,36.217,36.939,4.267
7346,01/13/22 01:50:27 PM,20.102,86.900,33.188,34.615,0.1807,0.0902,0.2195,0.1405,34.4,36.217,36.939,4.267
7347,01/13/22 02:00:27 PM,19.814,86.300,33.188,34.615,0.1807,0.0896,0.2195,0.1400,35.6,36.217,36.939,4.267
7348,01/13/22 02:10:27 PM,19.526,85.600,33.188,34.615,0.1807,0.0896,0.2195,0.1400,41.9,36.217,36.939,4.267
7349,01/13/22 02:20:27 PM,19.756,84.700,33.188,34.615,0.1807,0.0896,0.2195,0.1400,44.4,36.217,36.939,4.267
7350,01/13/22 02:30:27 PM,19.584,84.100,33.188,34.615,0.1807,0.0896,0.2195,0.1405,41.9,36.217,36.939,4.267
7351,01/13/22 02:40:27 PM,19.584,83.900,33.188,34.615,0.1807,0.0902,0.2195,0.1400,41.9,36.217,36.939,4.267
7352,01/13/22 02:50:27 PM,19.468,83.100,33.188,34.615,0.1807,0.0896,0.2198,0.1400,49.4,36.217,36.939,4.267
7353,01/13/22 03:00:27 PM,19.296,82.800,33.188,34.615,0.1807,0.0896,0.2195,0.1400,39.4,36.217,36.939,4.267
7354,01/13/22 03:10:27 PM,19.006,82.600,33.188,34.615,0.1807,0.0896,0.2195,0.1405,33.1,36.217,36.939,4.267
7355,01/13/22 03:20:27 PM,19.238,82.300,33.138,34.615,0.1807,0.0896,0.2195,0.1400,41.9,36.217,36.939,4.267
7356,01/13/22 03:30:27 PM,19.238,81.700,33.188,34.615,0.1807,0.0896,0.2195,0.1405,40.6,36.217,36.939,4.267
7357,01/13/22 03:40:27 PM,18.831,81.500,33.188,34.615,0.1807,0.0896,0.2198,0.1396,33.1,36.217,36.939,4.267
7358,01/13/22 03:50:27 PM,18.599,82.000,33.188,34.615,0.1807,0.0902,0.2190,0.1405,30.6,36.217,36.939,4.267
7359,01/13/22 04:00:27 PM,18.365,81.700,33.188,34.615,0.1807,0.0896,0.2195,0.1400,29.4,36.217,36.939,4.267
7360,01/13/22 04:10:27 PM,18.189,81.400,33.188,34.615,0.1807,0.0896,0.2195,0.1405,26.9,36.217,36.939,4.267
7361,01/13/22 04:20:27 PM,18.129,81.200,33.188,34.615,0.1807,0.0896,0.2195,0.1396,29.4,36.217,36.939,4.267
7362,01/13/22 04:30:27 PM,18.189,80.800,33.188,34.615,0.1807,0.0896,0.2195,0.1400,28.1,36.217,36.939,4.267
7363,01/13/22 04:40:27 PM,17.541,80.500,33.188,34.615,0.1807,0.0896,0.2195,0.1400,16.9,36.217,36.939,4.267
7364,01/13/22 04:50:27 PM,16.767,81.200,33.188,34.615,0.1807,0.0896,0.2195,0.1405,10.6,36.217,36.939,4.267
7365,01/13/22 05:00:27 PM,16.286,81.700,33.188,34.615,0.1807,0.0896,0.2195,0.1396,10.6,36.217,36.939,4.267
7366,01/13/22 05:10:27 PM,15.681,82.200,33.188,34.615,0.1807,0.0896,0.2195,0.1400,8.1,36.217,36.939,4.267
7367,01/13/22 05:20:27 PM,14.949,83.900,33.188,34.615,0.1807,0.0896,0.2195,0.1396,5.6,36.217,36.939,4.267
7368,01/13/22 05:30:27 PM,14.083,84.600,33.188,34.615,0.1807,0.0896,0.2195,0.1400,3.1,36.217,36.939,4.267
7369,01/13/22 05:40:27 PM,13.395,85.300,33.188,34.615,0.1803,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.267
7370,01/13/22 05:50:27 PM,13.269,86.500,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.291
7371,01/13/22 06:00:27 PM,12.447,86.800,33.188,34.615,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.267
7372,01/13/22 06:10:27 PM,11.743,87.700,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.267
7373,01/13/22 06:20:27 PM,11.485,88.400,33.188,34.615,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.267
7374,01/13/22 06:30:27 PM,10.900,89.000,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.267
7375,01/13/22 06:40:27 PM,10.377,89.500,33.188,34.615,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.267
7376,01/13/22 06:50:27 PM,10.312,90.000,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.267
7377,01/13/22 07:00:27 PM,10.639,90.400,33.188,34.615,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.291
7378,01/13/22 07:10:27 PM,9.783,89.900,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.267
7379,01/13/22 07:20:27 PM,9.048,90.100,33.188,34.615,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.267
7380,01/13/22 07:30:27 PM,8.373,90.400,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.267
7381,01/13/22 07:40:27 PM,7.830,90.700,33.188,34.615,0.1807,0.0896,0.2190,0.1396,0.6,36.217,36.939,4.267
7382,01/13/22 07:50:27 PM,7.279,91.100,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.267
7383,01/13/22 08:00:27 PM,7.072,91.500,33.188,34.615,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.267
7384,01/13/22 08:10:27 PM,6.654,91.700,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.267
7385,01/13/22 08:20:27 PM,6.724,91.900,33.188,34.615,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.261
7386,01/13/22 08:30:27 PM,6.654,92.000,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.261
7387,01/13/22 08:40:27 PM,6.863,92.000,33.188,34.615,0.1807,0.0896,0.2195,0.1391,0.6,36.217,36.939,4.261
7388,01/13/22 08:50:27 PM,6.933,91.800,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.261
7389,01/13/22 09:00:27 PM,7.210,91.400,33.188,34.565,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.261
7390,01/13/22 09:10:27 PM,7.554,91.300,33.188,34.615,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.261
7391,01/13/22 09:20:27 PM,7.623,90.500,33.188,34.565,0.1807,0.0896,0.2190,0.1396,0.6,36.217,36.939,4.261
7392,01/13/22 09:30:27 PM,7.279,90.000,33.188,34.615,0.1807,0.0896,0.2190,0.1400,0.6,36.217,36.939,4.261
7393,01/13/22 09:40:27 PM,7.279,89.400,33.188,34.565,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.261
7394,01/13/22 09:50:27 PM,6.793,88.800,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.261
7395,01/13/22 10:00:27 PM,6.654,88.600,33.188,34.565,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.255
7396,01/13/22 10:10:27 PM,6.584,88.100,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7397,01/13/22 10:20:27 PM,6.022,87.800,33.188,34.565,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.267
7398,01/13/22 10:30:27 PM,5.457,88.100,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7399,01/13/22 10:40:27 PM,4.957,88.100,33.188,34.565,0.1813,0.0896,0.2190,0.1391,0.6,36.217,36.939,4.255
7400,01/13/22 10:50:27 PM,4.669,88.200,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7401,01/13/22 11:00:27 PM,4.235,88.500,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.255
7402,01/13/22 11:10:27 PM,3.796,88.600,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7403,01/13/22 11:20:27 PM,3.429,88.800,33.188,34.565,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.255
7404,01/13/22 11:30:27 PM,2.986,88.800,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7405,01/13/22 11:40:27 PM,2.986,89.200,33.188,34.565,0.1807,0.0896,0.2190,0.1396,0.6,36.217,36.939,4.255
7406,01/13/22 11:50:27 PM,2.836,89.400,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7407,01/14/22 12:00:27 AM,2.689,89.500,33.188,34.615,0.1813,0.0896,0.2195,0.1391,0.6,36.217,36.939,4.255
7408,01/14/22 12:10:27 AM,2.239,89.300,33.188,34.565,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.255
7409,01/14/22 12:20:27 AM,2.012,89.200,33.188,34.565,0.1807,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.255
7410,01/14/22 12:30:27 AM,1.936,89.300,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7411,01/14/22 12:40:27 AM,1.558,89.300,33.188,34.565,0.1813,0.0893,0.2190,0.1396,0.6,36.217,36.939,4.255
7412,01/14/22 12:50:27 AM,1.936,89.500,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7413,01/14/22 01:00:27 AM,2.314,89.300,33.188,34.565,0.1813,0.0896,0.2190,0.1391,0.6,36.217,36.939,4.255
7414,01/14/22 01:10:27 AM,2.163,88.700,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.255
7415,01/14/22 01:20:27 AM,2.464,88.500,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.255
7416,01/14/22 01:30:27 AM,2.689,88.300,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.249
7417,01/14/22 01:40:27 AM,2.912,87.900,33.188,34.565,0.1813,0.0896,0.2195,0.1391,0.6,36.217,36.939,4.255
7418,01/14/22 01:50:27 AM,3.060,87.400,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.891,4.249
7419,01/14/22 02:00:27 AM,3.060,87.100,33.188,34.565,0.1807,0.0896,0.2195,0.1391,0.6,36.217,36.939,4.249
7420,01/14/22 02:10:27 AM,3.133,87.000,33.188,34.565,0.1813,0.0896,0.2190,0.1396,0.6,36.217,36.939,4.249
7421,01/14/22 02:20:27 AM,3.133,86.700,33.188,34.565,0.1807,0.0896,0.2195,0.1391,0.6,36.217,36.939,4.249
7422,01/14/22 02:30:27 AM,3.133,86.600,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.249
7423,01/14/22 02:40:27 AM,3.060,86.300,33.188,34.565,0.1813,0.0896,0.2195,0.1391,0.6,36.217,36.939,4.249
7424,01/14/22 02:50:27 AM,2.986,86.300,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.891,4.249
7425,01/14/22 03:00:27 AM,2.912,86.300,33.188,34.565,0.1813,0.0896,0.2195,0.1391,0.6,36.217,36.939,4.249
7426,01/14/22 03:10:27 AM,2.986,86.100,33.188,34.565,0.1813,0.0896,0.2190,0.1400,0.6,36.169,36.939,4.249
7427,01/14/22 03:20:27 AM,2.986,86.100,33.188,34.565,0.1807,0.0896,0.2195,0.1391,0.6,36.217,36.939,4.249
7428,01/14/22 03:30:27 AM,2.986,86.000,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.249
7429,01/14/22 03:40:27 AM,2.986,85.800,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.249
7430,01/14/22 03:50:27 AM,2.836,85.600,33.188,34.565,0.1807,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.249
7431,01/14/22 04:00:27 AM,2.763,85.700,33.188,34.615,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.249
7432,01/14/22 04:10:27 AM,2.689,85.600,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.249
7433,01/14/22 04:20:27 AM,2.689,85.600,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.249
7434,01/14/22 04:30:27 AM,2.836,85.800,33.188,34.565,0.1813,0.0896,0.2190,0.1396,0.6,36.217,36.939,4.249
7435,01/14/22 04:40:27 AM,2.836,85.700,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.939,4.249
7436,01/14/22 04:50:27 AM,2.912,85.700,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.939,4.249
7437,01/14/22 05:00:27 AM,2.912,85.800,33.188,34.565,0.1813,0.0896,0.2190,0.1391,0.6,36.217,36.939,4.249
7438,01/14/22 05:10:27 AM,3.060,85.900,33.188,34.565,0.1813,0.0896,0.2190,0.1400,0.6,36.217,36.939,4.249
7439,01/14/22 05:20:27 AM,3.060,85.900,33.188,34.565,0.1813,0.0896,0.2190,0.1391,0.6,36.217,36.939,4.249
7440,01/14/22 05:30:27 AM,3.060,86.100,33.188,34.615,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.891,4.249
7441,01/14/22 05:40:27 AM,2.986,86.100,33.188,34.565,0.1813,0.0893,0.2190,0.1391,0.6,36.217,36.891,4.249
7442,01/14/22 05:50:27 AM,2.986,86.100,33.188,34.565,0.1813,0.0896,0.2190,0.1400,0.6,36.169,36.891,4.249
7443,01/14/22 06:00:27 AM,2.986,86.200,33.188,34.565,0.1813,0.0896,0.2190,0.1391,0.6,36.217,36.891,4.249
7444,01/14/22 06:10:27 AM,3.133,86.300,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.217,36.891,4.249
7445,01/14/22 06:20:27 AM,3.207,86.200,33.188,34.565,0.1813,0.0896,0.2195,0.1391,0.6,36.169,36.891,4.249
7446,01/14/22 06:30:27 AM,3.357,86.100,33.188,34.565,0.1816,0.0896,0.2190,0.1396,0.6,36.217,36.891,4.249
7447,01/14/22 06:40:27 AM,3.429,86.200,33.188,34.565,0.1813,0.0896,0.2190,0.1396,0.6,36.217,36.891,4.249
7448,01/14/22 06:50:27 AM,3.576,86.200,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.891,4.249
7449,01/14/22 07:00:27 AM,3.650,86.400,33.188,34.565,0.1813,0.0896,0.2190,0.1391,0.6,36.217,36.891,4.249
7450,01/14/22 07:10:27 AM,3.724,86.300,33.188,34.565,0.1813,0.0896,0.2190,0.1396,0.6,36.169,36.891,4.249
7451,01/14/22 07:20:27 AM,3.870,86.400,33.188,34.565,0.1813,0.0896,0.2195,0.1391,0.6,36.169,36.891,4.249
7452,01/14/22 07:30:27 AM,4.015,86.600,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.217,36.891,4.249
7453,01/14/22 07:40:27 AM,4.161,86.700,33.188,34.565,0.1816,0.0896,0.2190,0.1391,0.6,36.169,36.891,4.249
7454,01/14/22 07:50:27 AM,4.379,86.900,33.188,34.565,0.1816,0.0896,0.2190,0.1400,0.6,36.169,36.939,4.249
7455,01/14/22 08:00:27 AM,4.379,87.000,33.188,34.565,0.1816,0.0896,0.2195,0.1391,0.6,36.169,36.891,4.249
7456,01/14/22 08:10:27 AM,4.379,87.100,33.188,34.565,0.1816,0.0896,0.2190,0.1396,0.6,36.169,36.891,4.249
7457,01/14/22 08:20:27 AM,4.235,86.900,33.188,34.565,0.1813,0.0896,0.2195,0.1391,0.6,36.169,36.891,4.249
7458,01/14/22 08:30:27 AM,4.235,86.900,33.188,34.565,0.1816,0.0896,0.2190,0.1396,0.6,36.169,36.891,4.249
7459,01/14/22 08:40:27 AM,4.161,86.900,33.188,34.565,0.1813,0.0896,0.2195,0.1391,0.6,36.169,36.891,4.249
7460,01/14/22 08:50:27 AM,4.161,86.900,33.188,34.565,0.1813,0.0896,0.2195,0.1400,0.6,36.169,36.891,4.249
7461,01/14/22 09:00:27 AM,4.161,86.900,33.188,34.565,0.1816,0.0896,0.2195,0.1396,0.6,36.169,36.891,4.249
7462,01/14/22 09:10:27 AM,4.235,86.900,33.188,34.565,0.1813,0.0896,0.2195,0.1396,0.6,36.169,36.891,4.249
7463,01/14/22 09:20:27 AM,4.307,86.700,33.188,34.565,0.1813,0.0893,0.2190,0.1391,1.9,36.169,36.891,4.249
7464,01/14/22 09:30:27 AM,4.525,86.700,33.188,34.565,0.1813,0.0893,0.2195,0.1396,5.6,36.169,36.891,4.249
7465,01/14/22 09:40:27 AM,4.741,86.800,33.188,34.565,0.1813,0.0893,0.2190,0.1391,9.4,36.169,36.891,4.249
7466,01/14/22 09:50:27 AM,4.885,86.300,33.188,34.565,0.1813,0.0893,0.2195,0.1396,15.6,36.169,36.891,4.249
7467,01/14/22 10:00:27 AM,5.099,86.100,33.188,34.565,0.1813,0.0893,0.2195,0.1391,19.4,36.169,36.891,4.249
7468,01/14/22 10:10:27 AM,5.171,85.800,33.188,34.565,0.1816,0.0893,0.2190,0.1396,20.6,36.169,36.891,4.249
7469,01/14/22 10:20:27 AM,5.243,85.700,33.188,34.565,0.1813,0.0893,0.2190,0.1391,24.4,36.169,36.891,4.249
7470,01/14/22 10:30:27 AM,5.385,85.400,33.188,34.565,0.1816,0.0893,0.2190,0.1400,28.1,36.169,36.891,4.249
7471,01/14/22 10:40:27 AM,5.527,85.200,33.188,34.565,0.1813,0.0893,0.2195,0.1391,25.6,36.169,36.891,4.249
7472,01/14/22 10:50:27 AM,5.740,85.000,33.188,34.565,0.1813,0.0893,0.2195,0.1396,33.1,36.169,36.891,4.249
7473,01/14/22 11:00:27 AM,6.305,84.800,33.188,34.565,0.1813,0.0893,0.2195,0.1391,48.1,36.169,36.891,4.249
7474,01/14/22 11:10:27 AM,6.514,84.500,33.188,34.565,0.1813,0.0893,0.2195,0.1400,53.1,36.169,36.891,4.249
7475,01/14/22 11:20:27 AM,7.279,84.200,33.188,34.565,0.1816,0.0893,0.2195,0.1391,64.4,36.169,36.891,4.249
7476,01/14/22 11:30:27 AM,7.417,83.600,33.188,34.565,0.1813,0.0893,0.2195,0.1396,66.9,36.169,36.891,4.249
7477,01/14/22 11:40:27 AM,7.623,83.100,33.188,34.565,0.1816,0.0893,0.2195,0.1391,74.4,36.169,36.891,4.249
7478,01/14/22 11:50:27 AM,8.577,83.100,33.188,34.565,0.1816,0.0893,0.2190,0.1400,80.6,36.169,36.891,4.249
7479,01/14/22 12:00:27 PM,9.115,82.600,33.188,34.565,0.1813,0.0893,0.2195,0.1391,75.6,36.169,36.891,4.249
